run#,time,req/s,cpu,mem
318261,1343.29,12.66,NaN,NaN
318262,1332.90,12.75,NaN,NaN
318263,1344.70,12.64,NaN,NaN
318264,1340.32,12.68,NaN,NaN
318265,1456.06,11.68,NaN,NaN
318266,1365.16,12.45,NaN,NaN
318267,1432.08,11.87,NaN,NaN
318268,1334.10,12.74,NaN,NaN
318269,1358.60,12.51,NaN,NaN
318270,1504.88,11.30,NaN,NaN
318271,1381.63,12.30,NaN,NaN
318272,1353.89,12.56,NaN,NaN
318273,1363.64,12.47,NaN,NaN
318274,1333.34,12.75,NaN,NaN
318275,1340.87,12.68,NaN,NaN
318276,1327.69,12.80,NaN,NaN
318277,1502.50,11.31,NaN,NaN
318278,1459.87,11.64,NaN,NaN
318279,1401.29,12.13,NaN,NaN
318280,1375.41,12.36,NaN,NaN
318281,1351.34,12.58,NaN,NaN
318282,1368.41,12.42,NaN,NaN
318283,1378.46,12.33,NaN,NaN
318284,1341.97,12.67,NaN,NaN
318285,1335.22,12.73,NaN,NaN
318286,1328.30,12.80,NaN,NaN
318287,1312.95,12.95,NaN,NaN
318288,1336.79,12.72,NaN,NaN
318289,1443.17,11.78,NaN,NaN
318290,1418.82,11.98,NaN,NaN
318291,1328.66,12.79,NaN,NaN
318292,1263.16,13.46,NaN,NaN
318293,1346.70,12.62,NaN,NaN
318294,1370.14,12.41,NaN,NaN
318295,1380.55,12.31,NaN,NaN
318296,1358.05,12.52,NaN,NaN
318297,1341.60,12.67,NaN,NaN
318298,1374.09,12.37,NaN,NaN
318299,1364.75,12.46,NaN,NaN
318300,1533.01,11.09,NaN,NaN
318301,1361.33,12.49,NaN,NaN
318302,1301.96,13.06,NaN,NaN
318303,1315.35,12.92,NaN,NaN
318304,1300.84,13.07,NaN,NaN
318305,1324.99,12.83,NaN,NaN
318306,1346.22,12.63,NaN,NaN
318307,1365.20,12.45,NaN,NaN
318308,1306.17,13.02,NaN,NaN
318309,1354.93,12.55,NaN,NaN
318310,1460.01,11.64,NaN,NaN
318311,1372.44,12.39,NaN,NaN
318312,1353.78,12.56,NaN,NaN
318313,1356.44,12.53,NaN,NaN
318314,1385.21,12.27,NaN,NaN
318315,1462.88,11.62,NaN,NaN
318316,1400.67,12.14,NaN,NaN
318317,1341.77,12.67,NaN,NaN
318318,1422.95,11.95,NaN,NaN
318319,1344.62,12.64,NaN,NaN
318320,1440.33,11.80,NaN,NaN
318321,1375.80,12.36,NaN,NaN
318322,1399.47,12.15,NaN,NaN
318323,1481.43,11.48,NaN,NaN
318324,1330.19,12.78,NaN,NaN
318325,1350.57,12.59,NaN,NaN
318326,1375.60,12.36,NaN,NaN
318327,1355.92,12.54,NaN,NaN
318328,1337.68,12.71,NaN,NaN
318329,1384.68,12.28,NaN,NaN
318330,1342.76,12.66,NaN,NaN
318331,1347.04,12.62,NaN,NaN
318332,1389.34,12.24,NaN,NaN
318333,1349.46,12.60,NaN,NaN
318334,1390.75,12.22,NaN,NaN
318335,1407.56,12.08,NaN,NaN
318336,1400.05,12.14,NaN,NaN
318337,1335.62,12.73,NaN,NaN
318338,1378.36,12.33,NaN,NaN
318339,1358.24,12.52,NaN,NaN
318340,1340.73,12.68,NaN,NaN
318341,1355.01,12.55,NaN,NaN
318342,1354.95,12.55,NaN,NaN
318343,1421.22,11.96,NaN,NaN
318344,1356.80,12.53,NaN,NaN
318345,1323.28,12.85,NaN,NaN
318346,1330.82,12.77,NaN,NaN
318347,1385.28,12.27,NaN,NaN
318348,1317.64,12.90,NaN,NaN
318349,1331.60,12.77,NaN,NaN
318350,1390.21,12.23,NaN,NaN
318351,1374.87,12.36,NaN,NaN
318352,1303.67,13.04,NaN,NaN
318353,1305.13,13.03,NaN,NaN
318354,1384.47,12.28,NaN,NaN
318355,1366.81,12.44,NaN,NaN
318356,1353.51,12.56,NaN,NaN
318357,1380.58,12.31,NaN,NaN
318358,1437.02,11.83,NaN,NaN
318359,1389.86,12.23,NaN,NaN
318360,1330.52,12.78,NaN,NaN
318361,1329.77,12.78,NaN,NaN
318362,1380.21,12.32,NaN,NaN
318363,1451.65,11.71,NaN,NaN
318364,1418.36,11.99,NaN,NaN
318365,1465.65,11.60,NaN,NaN
318366,1522.16,11.17,NaN,NaN
318367,1473.34,11.54,NaN,NaN
318368,1439.77,11.81,NaN,NaN
318369,1318.45,12.89,NaN,NaN
318370,1319.30,12.89,NaN,NaN
318371,1370.24,12.41,NaN,NaN
318372,1314.25,12.94,NaN,NaN
318373,1340.43,12.68,NaN,NaN
318374,1413.49,12.03,NaN,NaN
318375,1319.92,12.88,NaN,NaN
318376,1324.24,12.84,NaN,NaN
318377,1377.17,12.34,NaN,NaN
318378,1359.41,12.51,NaN,NaN
318379,1251.10,13.59,NaN,NaN
318380,1267.29,13.41,NaN,NaN
318381,1338.63,12.70,NaN,NaN
318382,1411.95,12.04,NaN,NaN
318383,1328.00,12.80,NaN,NaN
318384,1464.49,11.61,NaN,NaN
318385,1371.90,12.39,NaN,NaN
318386,1345.42,12.64,NaN,NaN
318387,1620.67,10.49,NaN,NaN
318388,1436.33,11.84,NaN,NaN
318389,1309.37,12.98,NaN,NaN
318390,1311.60,12.96,NaN,NaN
318391,1400.40,12.14,NaN,NaN
318392,1372.66,12.38,NaN,NaN
318393,1387.79,12.25,NaN,NaN
318394,1351.21,12.58,NaN,NaN
318395,1339.00,12.70,NaN,NaN
318396,1329.16,12.79,NaN,NaN
318397,1311.21,12.97,NaN,NaN
318398,1358.63,12.51,NaN,NaN
318399,1337.15,12.71,NaN,NaN
318400,1385.44,12.27,NaN,NaN
318401,1411.44,12.04,NaN,NaN
318402,1340.63,12.68,NaN,NaN
318403,1496.73,11.36,NaN,NaN
318404,1343.03,12.66,NaN,NaN
318405,1349.66,12.60,NaN,NaN
318406,1426.11,11.92,NaN,NaN
318407,1353.16,12.56,NaN,NaN
318408,1444.59,11.77,NaN,NaN
318409,1358.63,12.51,NaN,NaN
318410,1488.97,11.42,NaN,NaN
318411,1474.64,11.53,NaN,NaN
318412,1531.97,11.10,NaN,NaN
318413,1437.18,11.83,NaN,NaN
318414,1336.32,12.72,NaN,NaN
318415,1338.06,12.70,NaN,NaN
318416,1322.39,12.86,NaN,NaN
318417,1375.86,12.36,NaN,NaN
318418,1346.37,12.63,NaN,NaN
318419,1380.62,12.31,NaN,NaN
318420,1416.95,12.00,NaN,NaN
318421,1333.12,12.75,NaN,NaN
318422,1346.97,12.62,NaN,NaN
318423,1560.92,10.89,NaN,NaN
318424,1407.42,12.08,NaN,NaN
318425,1543.37,11.01,NaN,NaN
318426,1383.64,12.29,NaN,NaN
318427,1365.42,12.45,NaN,NaN
318428,1356.12,12.54,NaN,NaN
318429,1425.59,11.92,NaN,NaN
318430,1490.40,11.41,NaN,NaN
318431,1407.78,12.08,NaN,NaN
318432,1378.26,12.33,NaN,NaN
318433,1307.51,13.00,NaN,NaN
318434,1305.50,13.02,NaN,NaN
318435,1408.68,12.07,NaN,NaN
318436,1388.37,12.24,NaN,NaN
318437,1293.12,13.15,NaN,NaN
318438,1353.79,12.56,NaN,NaN
318439,1330.10,12.78,NaN,NaN
318440,1389.27,12.24,NaN,NaN
318441,1452.90,11.70,NaN,NaN
318442,1361.12,12.49,NaN,NaN
318443,1418.94,11.98,NaN,NaN
318444,1397.57,12.16,NaN,NaN
318445,1301.35,13.06,NaN,NaN
318446,1356.02,12.54,NaN,NaN
318447,1369.31,12.41,NaN,NaN
318448,1327.63,12.80,NaN,NaN
318449,1363.15,12.47,NaN,NaN
318450,1489.74,11.41,NaN,NaN
318451,1515.78,11.22,NaN,NaN
318452,1385.37,12.27,NaN,NaN
318453,1330.13,12.78,NaN,NaN
318454,1378.97,12.33,NaN,NaN
318455,1576.18,10.79,NaN,NaN
318456,1462.82,11.62,NaN,NaN
318457,1422.33,11.95,NaN,NaN
318458,1364.49,12.46,NaN,NaN
318459,1434.31,11.85,NaN,NaN
318460,1338.70,12.70,NaN,NaN
318461,1383.16,12.29,NaN,NaN
318462,1510.83,11.25,NaN,NaN
318463,1500.53,11.33,NaN,NaN
318464,1340.63,12.68,NaN,NaN
318465,1384.60,12.28,NaN,NaN
318466,1386.63,12.26,NaN,NaN
318467,1394.84,12.19,NaN,NaN
318468,1436.40,11.84,NaN,NaN
318469,1356.21,12.53,NaN,NaN
318470,1378.81,12.33,NaN,NaN
318471,1365.10,12.45,NaN,NaN
318472,1306.03,13.02,NaN,NaN
318473,1415.70,12.01,NaN,NaN
318474,1299.41,13.08,NaN,NaN
318475,1370.91,12.40,NaN,NaN
318476,1337.56,12.71,NaN,NaN
318477,1334.69,12.74,NaN,NaN
318478,1341.95,12.67,NaN,NaN
318479,1401.15,12.13,NaN,NaN
318480,1341.93,12.67,NaN,NaN
318481,1343.07,12.66,NaN,NaN
318482,1366.40,12.44,NaN,NaN
318483,1341.57,12.67,NaN,NaN
318484,1453.17,11.70,NaN,NaN
318485,1308.08,13.00,NaN,NaN
318486,1295.91,13.12,NaN,NaN
318487,1357.78,12.52,NaN,NaN
318488,1384.34,12.28,NaN,NaN
318489,1403.31,12.11,NaN,NaN
318490,1360.57,12.49,NaN,NaN
318491,1307.92,13.00,NaN,NaN
318492,1323.48,12.84,NaN,NaN
318493,1345.93,12.63,NaN,NaN
318494,1341.79,12.67,NaN,NaN
318495,1306.64,13.01,NaN,NaN
318496,1339.56,12.69,NaN,NaN
318497,1344.49,12.64,NaN,NaN
318498,1402.88,12.12,NaN,NaN
318499,1476.96,11.51,NaN,NaN
318500,1419.97,11.97,NaN,NaN
318501,1473.12,11.54,NaN,NaN
318502,1451.21,11.71,NaN,NaN
318503,1347.52,12.62,NaN,NaN
318504,1338.27,12.70,NaN,NaN
318505,1345.38,12.64,NaN,NaN
318506,1302.69,13.05,NaN,NaN
318507,1419.09,11.98,NaN,NaN
318508,1398.90,12.15,NaN,NaN
318509,1413.85,12.02,NaN,NaN
318510,1345.69,12.63,NaN,NaN
318511,1314.65,12.93,NaN,NaN
318512,1502.37,11.32,NaN,NaN
318513,1414.21,12.02,NaN,NaN
318514,1346.04,12.63,NaN,NaN
318515,1306.35,13.01,NaN,NaN
318516,1297.55,13.10,NaN,NaN
318517,1456.53,11.67,NaN,NaN
318518,1569.13,10.83,NaN,NaN
318519,1333.36,12.75,NaN,NaN
318520,1332.18,12.76,NaN,NaN
318521,1398.88,12.15,NaN,NaN
318522,1374.68,12.37,NaN,NaN
318523,1352.58,12.57,NaN,NaN
318524,1347.11,12.62,NaN,NaN
318525,1322.13,12.86,NaN,NaN
318526,1316.91,12.91,NaN,NaN
318527,1334.40,12.74,NaN,NaN
318528,1351.01,12.58,NaN,NaN
318529,1424.68,11.93,NaN,NaN
318530,1344.10,12.65,NaN,NaN
318531,1349.57,12.60,NaN,NaN
318532,1371.42,12.40,NaN,NaN
318533,1324.31,12.84,NaN,NaN
318534,1395.51,12.18,NaN,NaN
318535,1363.22,12.47,NaN,NaN
318536,1340.42,12.68,NaN,NaN
318537,1400.12,12.14,NaN,NaN
318538,1528.63,11.12,NaN,NaN
318539,1328.10,12.80,NaN,NaN
318540,1377.11,12.34,NaN,NaN
318541,1426.99,11.91,NaN,NaN
318542,1455.67,11.68,NaN,NaN
318543,1458.09,11.66,NaN,NaN
318544,1445.41,11.76,NaN,NaN
318545,1437.99,11.82,NaN,NaN
318546,1401.07,12.13,NaN,NaN
318547,1317.71,12.90,NaN,NaN
318548,1336.13,12.72,NaN,NaN
318549,1369.07,12.42,NaN,NaN
318550,1343.44,12.65,NaN,NaN
318551,1304.94,13.03,NaN,NaN
318552,1422.98,11.95,NaN,NaN
318553,1371.56,12.39,NaN,NaN
318554,1370.10,12.41,NaN,NaN
318555,1407.84,12.08,NaN,NaN
318556,1367.82,12.43,NaN,NaN
318557,1439.51,11.81,NaN,NaN
318558,1416.71,12.00,NaN,NaN
318559,1350.49,12.59,NaN,NaN
318560,1381.90,12.30,NaN,NaN
318561,1363.75,12.47,NaN,NaN
318562,1317.98,12.90,NaN,NaN
318563,1303.64,13.04,NaN,NaN
318564,1330.03,12.78,NaN,NaN
318565,1377.91,12.34,NaN,NaN
318566,1355.72,12.54,NaN,NaN
318567,1291.34,13.16,NaN,NaN
318568,1333.28,12.75,NaN,NaN
318569,1328.50,12.80,NaN,NaN
318570,1464.07,11.61,NaN,NaN
318571,1585.14,10.72,NaN,NaN
318572,1627.46,10.45,NaN,NaN
318573,1622.45,10.48,NaN,NaN
318574,1482.01,11.47,NaN,NaN
318575,1333.21,12.75,NaN,NaN
318576,1402.76,12.12,NaN,NaN
318577,1556.75,10.92,NaN,NaN
318578,1434.48,11.85,NaN,NaN
318579,1441.62,11.79,NaN,NaN
318580,1392.30,12.21,NaN,NaN
318581,1402.93,12.12,NaN,NaN
318582,1491.36,11.40,NaN,NaN
318583,1429.38,11.89,NaN,NaN
318584,1416.10,12.00,NaN,NaN
318585,1343.33,12.66,NaN,NaN
318586,1580.98,10.75,NaN,NaN
318587,1701.45,9.99,NaN,NaN
318588,1781.12,9.54,NaN,NaN
318589,1646.96,10.32,NaN,NaN
318590,1609.66,10.56,NaN,NaN
318591,1513.56,11.23,NaN,NaN
318592,1591.92,10.68,NaN,NaN
318593,1438.11,11.82,NaN,NaN
318594,1648.25,10.31,NaN,NaN
318595,1596.23,10.65,NaN,NaN
318596,1633.06,10.41,NaN,NaN
318597,1651.81,10.29,NaN,NaN
318598,1681.92,10.11,NaN,NaN
318599,1672.19,10.17,NaN,NaN
318600,1469.15,11.57,NaN,NaN
318601,1658.46,10.25,NaN,NaN
318602,1566.40,10.85,NaN,NaN
318603,1491.84,11.40,NaN,NaN
318604,1340.96,12.68,NaN,NaN
318605,1360.14,12.50,NaN,NaN
318606,1347.60,12.62,NaN,NaN
318607,1686.00,10.08,NaN,NaN
318608,1360.22,12.50,NaN,NaN
318609,1374.88,12.36,NaN,NaN
318610,1392.42,12.21,NaN,NaN
318611,1577.51,10.78,NaN,NaN
318612,1382.83,12.29,NaN,NaN
318613,1339.83,12.69,NaN,NaN
318614,1516.67,11.21,NaN,NaN
318615,1363.01,12.47,NaN,NaN
318616,1376.39,12.35,NaN,NaN
318617,1615.18,10.53,NaN,NaN
318618,1594.85,10.66,NaN,NaN
318619,1419.48,11.98,NaN,NaN
318620,1355.76,12.54,NaN,NaN
318621,1371.20,12.40,NaN,NaN
318622,1394.59,12.19,NaN,NaN
318623,1530.76,11.11,NaN,NaN
318624,1627.25,10.45,NaN,NaN
318625,1568.25,10.84,NaN,NaN
318626,1433.63,11.86,NaN,NaN
318627,1559.83,10.90,NaN,NaN
318628,1793.20,9.48,NaN,NaN
318629,1635.26,10.40,NaN,NaN
318630,1669.91,10.18,NaN,NaN
318631,1527.15,11.13,NaN,NaN
318632,1677.84,10.13,NaN,NaN
318633,1506.04,11.29,NaN,NaN
318634,1297.86,13.10,NaN,NaN
318635,1321.34,12.87,NaN,NaN
318636,1625.46,10.46,NaN,NaN
318637,1512.25,11.24,NaN,NaN
318638,1455.58,11.68,NaN,NaN
318639,1471.29,11.55,NaN,NaN
318640,1624.16,10.47,NaN,NaN
318641,1714.77,9.91,NaN,NaN
318642,1564.12,10.87,NaN,NaN
318643,1361.75,12.48,NaN,NaN
318644,1384.72,12.28,NaN,NaN
318645,1490.18,11.41,NaN,NaN
318646,1346.51,12.63,NaN,NaN
318647,1393.25,12.20,NaN,NaN
318648,1371.94,12.39,NaN,NaN
318649,1302.48,13.05,NaN,NaN
318650,1332.09,12.76,NaN,NaN
318651,1394.37,12.19,NaN,NaN
318652,1506.61,11.28,NaN,NaN
318653,1328.64,12.80,NaN,NaN
318654,1395.63,12.18,NaN,NaN
318655,1455.40,11.68,NaN,NaN
318656,1324.04,12.84,NaN,NaN
318657,1324.00,12.84,NaN,NaN
318658,1408.84,12.07,NaN,NaN
318659,1479.43,11.49,NaN,NaN
318660,1555.91,10.93,NaN,NaN
318661,1384.22,12.28,NaN,NaN
318662,1467.22,11.59,NaN,NaN
318663,1687.56,10.07,NaN,NaN
318664,1346.17,12.63,NaN,NaN
318665,1280.53,13.28,NaN,NaN
318666,1407.43,12.08,NaN,NaN
318667,1511.59,11.25,NaN,NaN
318668,1532.96,11.09,NaN,NaN
318669,1808.99,9.40,NaN,NaN
318670,1776.57,9.57,NaN,NaN
318671,1661.36,10.23,NaN,NaN
318672,1492.08,11.39,NaN,NaN
318673,1399.71,12.15,NaN,NaN
318674,1542.55,11.02,NaN,NaN
318675,1553.25,10.94,NaN,NaN
318676,1378.09,12.34,NaN,NaN
318677,1589.97,10.69,NaN,NaN
318678,1745.51,9.74,NaN,NaN
318679,1539.60,11.04,NaN,NaN
318680,1565.03,10.86,NaN,NaN
318681,1439.90,11.81,NaN,NaN
318682,1534.79,11.08,NaN,NaN
318683,1366.35,12.44,NaN,NaN
318684,1441.97,11.79,NaN,NaN
318685,1507.06,11.28,NaN,NaN
318686,1347.51,12.62,NaN,NaN
318687,1386.67,12.26,NaN,NaN
318688,1331.58,12.77,NaN,NaN
318689,1293.71,13.14,NaN,NaN
318690,1500.01,11.33,NaN,NaN
318691,1616.91,10.51,NaN,NaN
318692,1322.52,12.85,NaN,NaN
318693,1600.99,10.62,NaN,NaN
318694,1362.03,12.48,NaN,NaN
318695,1366.17,12.44,NaN,NaN
318696,1325.99,12.82,NaN,NaN
318697,1389.64,12.23,NaN,NaN
318698,1296.31,13.11,NaN,NaN
318699,1357.82,12.52,NaN,NaN
318700,1387.62,12.25,NaN,NaN
318701,1398.13,12.16,NaN,NaN
318702,1576.95,10.78,NaN,NaN
318703,1287.20,13.21,NaN,NaN
318704,1302.83,13.05,NaN,NaN
318705,1361.66,12.48,NaN,NaN
318706,1390.61,12.22,NaN,NaN
318707,1307.76,13.00,NaN,NaN
318708,1357.01,12.53,NaN,NaN
318709,1336.17,12.72,NaN,NaN
318710,1373.45,12.38,NaN,NaN
318711,1613.67,10.54,NaN,NaN
318712,1482.52,11.47,NaN,NaN
318713,1441.06,11.80,NaN,NaN
318714,1551.03,10.96,NaN,NaN
318715,1398.06,12.16,NaN,NaN
318716,1363.77,12.47,NaN,NaN
318717,1432.57,11.87,NaN,NaN
318718,1341.28,12.67,NaN,NaN
318719,1305.77,13.02,NaN,NaN
318720,1384.24,12.28,NaN,NaN
318721,1488.16,11.42,NaN,NaN
318722,1390.49,12.23,NaN,NaN
318723,1371.00,12.40,NaN,NaN
318724,1333.41,12.75,NaN,NaN
318725,1535.84,11.07,NaN,NaN
318726,1356.04,12.54,NaN,NaN
318727,1375.53,12.36,NaN,NaN
318728,1338.74,12.70,NaN,NaN
318729,1290.39,13.17,NaN,NaN
318730,1395.85,12.18,NaN,NaN
318731,1374.90,12.36,NaN,NaN
318732,1301.88,13.06,NaN,NaN
318733,1338.93,12.70,NaN,NaN
318734,1357.21,12.53,NaN,NaN
318735,1338.61,12.70,NaN,NaN
318736,1314.74,12.93,NaN,NaN
318737,1433.93,11.86,NaN,NaN
318738,1396.12,12.18,NaN,NaN
318739,1294.47,13.13,NaN,NaN
318740,1333.55,12.75,NaN,NaN
318741,1338.77,12.70,NaN,NaN
318742,1342.19,12.67,NaN,NaN
318743,1370.70,12.40,NaN,NaN
318744,1316.35,12.91,NaN,NaN
318745,1360.01,12.50,NaN,NaN
318746,1407.88,12.07,NaN,NaN
318747,1280.99,13.27,NaN,NaN
318748,1435.32,11.84,NaN,NaN
318749,1339.08,12.70,NaN,NaN
318750,1326.59,12.81,NaN,NaN
318751,1312.66,12.95,NaN,NaN
318752,1321.26,12.87,NaN,NaN
318753,1348.78,12.60,NaN,NaN
318754,1413.46,12.03,NaN,NaN
318755,1464.66,11.61,NaN,NaN
318756,1405.77,12.09,NaN,NaN
318757,1410.56,12.05,NaN,NaN
318758,1533.48,11.09,NaN,NaN
318759,1340.70,12.68,NaN,NaN
318760,1323.71,12.84,NaN,NaN
318761,1321.56,12.86,NaN,NaN
318762,1412.28,12.04,NaN,NaN
318763,1509.28,11.26,NaN,NaN
318764,1393.24,12.20,NaN,NaN
318765,1369.69,12.41,NaN,NaN
318766,1400.57,12.14,NaN,NaN
318767,1387.15,12.26,NaN,NaN
318768,1464.60,11.61,NaN,NaN
318769,1348.35,12.61,NaN,NaN
318770,1342.85,12.66,NaN,NaN
318771,1356.05,12.54,NaN,NaN
318772,1335.82,12.73,NaN,NaN
318773,1353.92,12.56,NaN,NaN
318774,1328.54,12.80,NaN,NaN
318775,1341.27,12.67,NaN,NaN
318776,1329.03,12.79,NaN,NaN
318777,1309.89,12.98,NaN,NaN
318778,1410.23,12.05,NaN,NaN
318779,1384.31,12.28,NaN,NaN
318780,1358.60,12.51,NaN,NaN
318781,1421.32,11.96,NaN,NaN
318782,1452.08,11.71,NaN,NaN
318783,1350.19,12.59,NaN,NaN
318784,1356.07,12.54,NaN,NaN
318785,1325.42,12.83,NaN,NaN
318786,1426.13,11.92,NaN,NaN
318787,1346.30,12.63,NaN,NaN
318788,1391.30,12.22,NaN,NaN
318789,1353.19,12.56,NaN,NaN
318790,1359.61,12.50,NaN,NaN
318791,1383.17,12.29,NaN,NaN
318792,1355.66,12.54,NaN,NaN
318793,1387.24,12.25,NaN,NaN
318794,1317.83,12.90,NaN,NaN
318795,1345.17,12.64,NaN,NaN
318796,1379.97,12.32,NaN,NaN
318797,1363.69,12.47,NaN,NaN
318798,1377.91,12.34,NaN,NaN
318799,1296.59,13.11,NaN,NaN
318800,1357.80,12.52,NaN,NaN
318801,1441.65,11.79,NaN,NaN
318802,1416.66,12.00,NaN,NaN
318803,1409.97,12.06,NaN,NaN
318804,1309.03,12.99,NaN,NaN
318805,1353.79,12.56,NaN,NaN
318806,1526.33,11.14,NaN,NaN
318807,1510.33,11.26,NaN,NaN
318808,1294.69,13.13,NaN,NaN
318809,1273.74,13.35,NaN,NaN
318810,1327.24,12.81,NaN,NaN
318811,1376.39,12.35,NaN,NaN
318812,1483.86,11.46,NaN,NaN
318813,1333.07,12.75,NaN,NaN
318814,1406.75,12.08,NaN,NaN
318815,1426.85,11.91,NaN,NaN
318816,1401.21,12.13,NaN,NaN
318817,1375.81,12.36,NaN,NaN
318818,1351.76,12.58,NaN,NaN
318819,1385.89,12.27,NaN,NaN
318820,1304.65,13.03,NaN,NaN
318821,1340.24,12.68,NaN,NaN
318822,1345.81,12.63,NaN,NaN
318823,1344.80,12.64,NaN,NaN
318824,1323.39,12.85,NaN,NaN
318825,1342.41,12.66,NaN,NaN
318826,1361.40,12.49,NaN,NaN
318827,1363.87,12.46,NaN,NaN
318828,1322.06,12.86,NaN,NaN
318829,1414.35,12.02,NaN,NaN
318830,1313.53,12.94,NaN,NaN
318831,1392.59,12.21,NaN,NaN
318832,1329.69,12.78,NaN,NaN
318833,1313.79,12.94,NaN,NaN
318834,1313.50,12.94,NaN,NaN
318835,1486.72,11.43,NaN,NaN
318836,1392.12,12.21,NaN,NaN
318837,1302.80,13.05,NaN,NaN
318838,1322.42,12.86,NaN,NaN
318839,1415.86,12.01,NaN,NaN
318840,1372.87,12.38,NaN,NaN
318841,1368.52,12.42,NaN,NaN
318842,1329.82,12.78,NaN,NaN
318843,1329.44,12.79,NaN,NaN
318844,1309.13,12.99,NaN,NaN
318845,1361.79,12.48,NaN,NaN
318846,1457.75,11.66,NaN,NaN
318847,1431.99,11.87,NaN,NaN
318848,1472.38,11.55,NaN,NaN
318849,1322.54,12.85,NaN,NaN
318850,1343.25,12.66,NaN,NaN
318851,1400.05,12.14,NaN,NaN
318852,1365.09,12.45,NaN,NaN
318853,1364.87,12.46,NaN,NaN
318854,1379.00,12.33,NaN,NaN
318855,1468.99,11.57,NaN,NaN
318856,1520.57,11.18,NaN,NaN
318857,1369.45,12.41,NaN,NaN
318858,1337.82,12.71,NaN,NaN
318859,1412.45,12.04,NaN,NaN
318860,1424.24,11.94,NaN,NaN
318861,1358.58,12.51,NaN,NaN
318862,1354.76,12.55,NaN,NaN
318863,1386.13,12.26,NaN,NaN
318864,1324.56,12.83,NaN,NaN
318865,1325.22,12.83,NaN,NaN
318866,1290.89,13.17,NaN,NaN
318867,1338.29,12.70,NaN,NaN
318868,1276.42,13.32,NaN,NaN
318869,1327.22,12.81,NaN,NaN
318870,1282.57,13.25,NaN,NaN
318871,1367.61,12.43,NaN,NaN
318872,1350.33,12.59,NaN,NaN
318873,1326.18,12.82,NaN,NaN
318874,1384.44,12.28,NaN,NaN
318875,1470.89,11.56,NaN,NaN
318876,1300.48,13.07,NaN,NaN
318877,1332.98,12.75,NaN,NaN
318878,1342.97,12.66,NaN,NaN
318879,1313.70,12.94,NaN,NaN
318880,1316.49,12.91,NaN,NaN
318881,1330.90,12.77,NaN,NaN
318882,1349.29,12.60,NaN,NaN
318883,1360.21,12.50,NaN,NaN
318884,1386.23,12.26,NaN,NaN
318885,1510.29,11.26,NaN,NaN
318886,1346.28,12.63,NaN,NaN
318887,1390.88,12.22,NaN,NaN
318888,1315.86,12.92,NaN,NaN
318889,1349.83,12.59,NaN,NaN
318890,1424.31,11.94,NaN,NaN
318891,1431.90,11.87,NaN,NaN
318892,1652.57,10.29,NaN,NaN
318893,1580.38,10.76,NaN,NaN
318894,1434.13,11.85,NaN,NaN
318895,1415.02,12.01,NaN,NaN
318896,1303.87,13.04,NaN,NaN
318897,1297.57,13.10,NaN,NaN
318898,1353.54,12.56,NaN,NaN
318899,1329.76,12.78,NaN,NaN
318900,1402.76,12.12,NaN,NaN
318901,1351.43,12.58,NaN,NaN
318902,1349.14,12.60,NaN,NaN
318903,1378.71,12.33,NaN,NaN
318904,1330.02,12.78,NaN,NaN
318905,1348.34,12.61,NaN,NaN
318906,1368.56,12.42,NaN,NaN
318907,1335.89,12.73,NaN,NaN
318908,1541.04,11.03,NaN,NaN
318909,1307.00,13.01,NaN,NaN
318910,1370.56,12.40,NaN,NaN
318911,1371.86,12.39,NaN,NaN
318912,1332.33,12.76,NaN,NaN
318913,1354.29,12.55,NaN,NaN
318914,1367.76,12.43,NaN,NaN
318915,1371.61,12.39,NaN,NaN
318916,1389.20,12.24,NaN,NaN
318917,1361.46,12.49,NaN,NaN
318918,1421.88,11.96,NaN,NaN
318919,1378.57,12.33,NaN,NaN
318920,1437.71,11.82,NaN,NaN
318921,1391.92,12.21,NaN,NaN
318922,1381.27,12.31,NaN,NaN
318923,1370.82,12.40,NaN,NaN
318924,1325.65,12.82,NaN,NaN
318925,1341.10,12.68,NaN,NaN
318926,1324.09,12.84,NaN,NaN
318927,1347.32,12.62,NaN,NaN
318928,1348.25,12.61,NaN,NaN
318929,1368.94,12.42,NaN,NaN
318930,1400.14,12.14,NaN,NaN
318931,1330.72,12.78,NaN,NaN
318932,1339.98,12.69,NaN,NaN
318933,1428.63,11.90,NaN,NaN
318934,1401.34,12.13,NaN,NaN
318935,1328.91,12.79,NaN,NaN
318936,1566.15,10.85,NaN,NaN
318937,1473.73,11.54,NaN,NaN
318938,1470.55,11.56,NaN,NaN
318939,1361.45,12.49,NaN,NaN
318940,1278.00,13.30,NaN,NaN
318941,1330.71,12.78,NaN,NaN
318942,1284.85,13.23,NaN,NaN
318943,1305.21,13.02,NaN,NaN
318944,1495.61,11.37,NaN,NaN
318945,1415.08,12.01,NaN,NaN
318946,1346.08,12.63,NaN,NaN
318947,1330.71,12.78,NaN,NaN
318948,1377.54,12.34,NaN,NaN
318949,1428.74,11.90,NaN,NaN
318950,1349.24,12.60,NaN,NaN
318951,1345.73,12.63,NaN,NaN
318952,1467.58,11.58,NaN,NaN
318953,1345.08,12.64,NaN,NaN
318954,1343.43,12.65,NaN,NaN
318955,1357.61,12.52,NaN,NaN
318956,1307.43,13.00,NaN,NaN
318957,1334.17,12.74,NaN,NaN
318958,1377.30,12.34,NaN,NaN
318959,1379.40,12.32,NaN,NaN
